review_rank,review_reason,suggested_action,analysis_group_id,company,symbol,event_date,split,default_model_scope,primary_category,capital_action_subtype,source_type,source_types,title,group_titles_sample,relative_mv_return_p0_p20,abnormal_mv_impact_yi_p0_p20,actual_mv_return_p0_p20,peer_avg_mv_return_p0_p20,overlap_event_count_p0_p20,is_overlap_clean_p0_p20,source_count,group_event_count,group_source_count,has_main_label,is_default_training_candidate,manual_keep_for_model,manual_is_noise,manual_corrected_category,manual_notes
62,top_positive_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2019-08-29|其他,移远通信,603236,2019-08-29,train,audit_or_aux,其他,,announcement,announcement,:移远通信关于使用募集资金向全资子公司增资的公告,:移远通信关于使用募集资金向全资子公司增资的公告 || :移远通信第二届董事会第十次会议决议公告 || :移远通信《信息披露暂缓与豁免业务管理制度》 || :移远通信关于召开2019年第三次临时股东大会的通知 || :移远通信独立董事关于第二届董事会第十次会议相关事项的独立意见 || :移远通信第二届监事会第五次会议决议公告,0.4194401093997624,41.98743771505921,0.4330479975542647,0.0136078881545023,9,False,1,14,1,1,1,,,,
63,top_negative_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20|not_default_training,排除默认建模，保留为审计/案例,603236|2025-01-22|其他,移远通信,603236,2025-01-22,test,audit_or_aux,其他,,announcement,announcement,股票交易异常波动公告,股票交易异常波动公告,-0.3017960967806821,-66.11496812861506,-0.0640940341480682,0.2377020626326139,5,False,1,1,1,1,0,,,,
64,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2024-04-22|其他,移为通信,300590,2024-04-22,test,audit_or_aux,其他,,announcement,announcement,董事会决议公告,董事会决议公告 || 关于对外投资设立境外全资子公司的公告 || 关于开展外汇套期保值业务的可行性分析报告 || 2023年度募集资金存放与使用情况专项报告 || 监事会决议公告 || 关于续聘会计师事务所的公告,-0.1943160429563498,-10.670496941775005,-0.0947281712514672,0.0995878717048826,11,False,1,27,1,1,1,,,,
65,top_positive_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2024-05-21|其他,高新兴,300098,2024-05-21,test,audit_or_aux,其他,,announcement,announcement,关于召开2024年第一次临时股东大会通知的公告,关于召开2024年第一次临时股东大会通知的公告 || 关于公司监事离任暨补选公司第六届非职工代表监事的公告 || 第六届监事会第十一次会议决议的公告 || 第六届董事会独立董事专门会议第二次会议决议 || 第六届董事会第十七次会议决议的公告 || 关于拟对外出租部分闲置房产暨关联交易的公告,0.5558423189043927,27.2835709807296,0.5654761905618224,0.0096338716574297,7,False,1,6,1,1,1,,,,
66,extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2020-02-26|其他,高新兴,300098,2020-02-26,train,audit_or_aux,其他,,announcement,announcement,监事会关于公司第二期股票期权激励计划激励对象名单的审核及公示情况说明,监事会关于公司第二期股票期权激励计划激励对象名单的审核及公示情况说明 || 关于召开2020年第二次临时股东大会通知的提示性公告 || 关于变更持续督导财务顾问主办人的公告,0.324142886961113,44.089213497127695,0.0558912386408112,-0.2682516483203018,9,False,1,3,1,1,1,,,,
67,extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2015-06-30|其他,高新兴,300098,2015-06-30,train,audit_or_aux,其他,,announcement,announcement,关于召开2015年第三次临时股东大会通知的提示性公告,关于召开2015年第三次临时股东大会通知的提示性公告,0.3156906256499065,42.61822653075999,0.0166100415503933,-0.2990805840995132,15,False,1,1,1,1,1,,,,
68,top_negative_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2016-07-23|其他,高新兴,300098,2016-07-23,train,audit_or_aux,其他,,announcement,announcement,独立董事候选人声明(吴向能),独立董事候选人声明(吴向能) || 关于选举第四届职工代表监事的公告 || 独立董事对相关事项的独立意见 || 公司章程(2016年7月) || 独立董事候选人声明(叶伟明) || 独立董事候选人声明(毛真福),-0.2973897754068334,-49.99000860252299,-0.0957178840797698,0.2016718913270636,5,False,1,11,1,1,1,,,,
69,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2015-06-17|其他,高新兴,300098,2015-06-17,train,audit_or_aux,其他,,announcement,announcement,股东大会议事规则(2015年6月),股东大会议事规则(2015年6月) || 股东大会网络投票实施细则(2015年6月) || 第三届董事会第二十二次会议决议的公告 || 《股东大会议事规则》修订对照表 || 《公司章程》修订对照表 || 《股东大会网络投票实施细则》修订对照表,0.2619265502709211,87.50985259967999,-0.2344370860927151,-0.4963636363636363,19,False,1,10,1,1,1,,,,
70,top_negative_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2017-04-14|其他,高新兴,300098,2017-04-14,train,audit_or_aux,其他,,announcement,announcement,2017年第四次临时股东大会的法律意见书,2017年第四次临时股东大会的法律意见书,-0.4030918073217803,-32.35292137171333,0.0405357409989346,0.4436275483207149,16,False,1,1,1,1,1,,,,
71,extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2020-07-06|其他,广和通,300638,2020-07-06,train,audit_or_aux,其他,,announcement,announcement,关于使用暂时闲置的募集资金进行现金管理的进展公告(2020/07/06),关于使用暂时闲置的募集资金进行现金管理的进展公告(2020/07/06),0.3180427803770239,40.548867943175466,0.2860344827422041,-0.0320082976348198,14,False,1,1,1,1,1,,,,
72,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2016-07-22|其他,高新兴,300098,2016-07-22,train,audit_or_aux,其他,,announcement,announcement,关于使用部分暂时闲置募集资金进行现金管理的实施公告,关于使用部分暂时闲置募集资金进行现金管理的实施公告,-0.2850867060002014,-49.801054244673,-0.0999386879369802,0.1851480180632212,6,False,1,1,1,1,1,,,,
73,top_positive_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2020-02-12|其他,高新兴,300098,2020-02-12,train,audit_or_aux,其他,,announcement,announcement,关于为全资子公司申请银行授信提供担保的进展公告,关于为全资子公司申请银行授信提供担保的进展公告,0.4176885191005448,28.67111094787501,0.5285996055341515,0.1109110864336067,13,False,1,1,1,1,1,,,,
74,top_positive_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2024-05-18|其他,高新兴,300098,2024-05-18,test,audit_or_aux,其他,,announcement,announcement,关于控股子公司进入创新层的提示性公告,关于控股子公司进入创新层的提示性公告,0.5018591598753933,24.7113698569845,0.5255255254596203,0.023666365584227,7,False,1,1,1,1,1,,,,
75,category_other|subject_company|overlap_dirty_p20,优先人工重分类,300590|2019-10-28|其他,移为通信,300590,2019-10-28,train,audit_or_aux,其他,,announcement,announcement,第二届董事会第二十次会议决议公告,第二届董事会第二十次会议决议公告 || 第二届监事会第十九次会议决议公告,0.1924877413403136,9.954742281119998,0.0948717948717947,-0.0976159464685189,8,False,1,2,1,1,1,,,,
76,top_negative_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2021-07-09|其他,高新兴,300098,2021-07-09,train,audit_or_aux,其他,,announcement,announcement,高新兴科技集团股份有限公司章程修正案(2021年7月),高新兴科技集团股份有限公司章程修正案(2021年7月) || 第五届监事会第十七次会议决议的公告 || 关于向特定对象发行股票预案修订情况说明的公告 || 独立董事对相关事项发表的独立意见 || 高新兴科技集团股份有限公司章程(2021年7月修订) || 关于向特定对象发行股票摊薄即期回报、填补措施及相关主体承诺(修订稿)的公告,-0.3151394280104802,-36.12972454399975,-0.2216494845498432,0.093489943460637,15,False,1,12,1,1,1,,,,
77,top_negative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2025-01-23|其他,移远通信,603236,2025-01-23,test,audit_or_aux,其他,,announcement,announcement,关于控股股东权益变动的提示性公告,关于控股股东权益变动的提示性公告 || 简式权益变动报告书(钱鹏鹤),-0.2724917736524432,-58.51404228139989,-0.072323462419561,0.2001683112328822,3,False,1,2,1,1,1,,,,
78,extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300638|2021-06-05|其他,广和通,300638,2021-06-05,train,audit_or_aux,其他,,announcement,announcement,第二届监事会第二十九次会议决议公告,第二届监事会第二十九次会议决议公告 || 第二届董事会第三十四次会议决议公告 || 深圳市广和通无线股份有限公司独立董事候选人声明(叶卫平) || 广发证券股份有限公司关于深圳市广和通无线股份有限公司为参股公司提供财务资助的核查意见 || 关于召开2021年第二次临时股东大会的通知 || 深圳市广和通无线股份有限公司独立董事候选人声明(张学斌),0.2951495966957997,42.730571621628485,0.3984065404253885,0.1032569437295887,16,False,1,11,1,1,1,,,,
79,extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2020-04-15|其他,移远通信,603236,2020-04-15,train,audit_or_aux,其他,,announcement,announcement,:移远通信关于公司2019年度利润分配及资本公积金转增股本方案的公告,:移远通信关于公司2019年度利润分配及资本公积金转增股本方案的公告 || :移远通信第二届监事会第九次会议决议公告 || :移远通信关于公司监事辞职及补选监事的公告 || :移远通信董事会审计委员会2019年度履职情况报告 || :移远通信关于公司2020年度开展外汇套期保值业务的公告 || :移远通信:2019年年度审计报告,0.3085723865513713,38.143737921744005,0.3643772551947244,0.0558048686433531,14,False,1,16,1,1,1,,,,
80,top_negative_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002313|2013-05-18|其他,日海智能,2313,2013-05-18,train,audit_or_aux,其他,,announcement,announcement,日海通讯:简式权益变动报告书(2013-5-18),日海通讯:简式权益变动报告书(2013-5-18),-0.445297134890698,-26.16457826645,-0.1890945472736367,0.2562025876170613,8,False,1,1,1,1,1,,,,
81,top_negative_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,002313|2013-05-17|其他,日海智能,2313,2013-05-17,train,audit_or_aux,其他,,announcement,announcement,日海通讯:第二届监事会第二十三次会议决议公告,日海通讯:第二届监事会第二十三次会议决议公告 || 日海通讯:第二届董事会第三十八次会议决议公告 || 日海通讯:独立董事对相关事项发表的独立意见(2013-5-17) || 日海通讯:减资公告(2013-5-17) || 日海通讯:公司章程(2013年5月),-0.4646245980815973,-24.95982527103,-0.136527563111798,0.3280970349697993,9,False,1,5,1,1,1,,,,
82,large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,603236|2019-09-17|其他,移远通信,603236,2019-09-17,train,audit_or_aux,其他,,announcement,announcement,:移远通信2019年第三次临时股东大会的法律意见书,:移远通信2019年第三次临时股东大会的法律意见书 || :移远通信2019年第三次临时股东大会决议公告,0.2761489751052437,46.163983052096,0.0978672985781992,-0.1782816765270445,3,False,1,2,1,1,1,,,,
83,extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2015-07-01|其他,高新兴,300098,2015-07-01,train,audit_or_aux,其他,,announcement,announcement,关于收到《中国证监会行政许可申请受理通知书》的公告,关于收到《中国证监会行政许可申请受理通知书》的公告,0.2915243951534591,41.42353798557,0.0164722030866533,-0.2750521920668058,14,False,1,1,1,1,1,,,,
84,top_negative_label|extreme_relative_label|large_mv_impact|category_other|overlap_dirty_p20,优先人工重分类,300098|2017-04-15|其他,高新兴,300098,2017-04-15,train,audit_or_aux,其他,,announcement,announcement,关于使用部分暂时闲置自有资金进行现金管理的实施公告,关于使用部分暂时闲置自有资金进行现金管理的实施公告,-0.349574992544779,-29.589880785673333,0.07565931036534,0.425234302910119,13,False,1,1,1,1,1,,,,
