analysis_group_id,event_date,as_of_date,source_count,evidence_count,group_event_count,group_source_count,group_evidence_count,keyword_score_num,source_weight_num,signal_strength_num,has_pdf_num,pre_total_mv_yi,text_char_len,text_digit_count,text_percent_count,text_money_word_count,text_risk_keyword_count,text_has_risk_keyword,text_growth_keyword_count,text_has_growth_keyword,text_capital_keyword_count,text_has_capital_keyword,text_ir_keyword_count,text_has_ir_keyword,text_tech_keyword_count,text_has_tech_keyword,text_order_keyword_count,text_has_order_keyword,text_policy_keyword_count,text_has_policy_keyword,text_finance_keyword_count,text_has_finance_keyword,category_业绩信号,category_产品/技术创新,category_其他,category_客户/订单,category_政策/行业,category_管理层/投关信号,category_资本动作,category_风险事件,source_has_announcement,source_has_express,source_has_forecast,source_has_institution_survey,source_has_irm_qa,source_has_news,source_has_repurchase,source_has_research_report
002313|2018-10-16|资本动作,2018-10-16,2018-10-16,1,1,1,1,1,1,4,1,0,54.6,80,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002970|2023-04-08|其他,2023-04-08,2023-04-08,1,1,4,1,4,0,4,1,0,44.5983688,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2020-02-27|其他,2020-02-27,2020-02-27,1,1,1,1,1,0,4,1,0,71.35415096,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
301608|2024-08-16|政策/行业,2024-08-16,2024-08-16,1,1,1,1,1,1,4,1,0,53.020242,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
300638|2020-12-22|资本动作,2020-12-22,2020-12-22,1,1,1,1,1,1,4,1,0,141.15155951,98,20,4,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300638|2020-12-22|产品/技术创新,2020-12-22,2020-12-22,1,1,1,1,1,3,3,1,0,141.15155951,107,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300590|2024-09-26|其他,2024-09-26,2024-09-26,1,1,2,1,2,0,4,1,0,47.9589138,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2019-12-05|资本动作,2019-12-05,2019-12-05,1,1,5,1,5,1,5,1,0,80.28141219999999,209,8,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
002313|2023-10-28|其他,2023-10-28,2023-10-28,1,1,2,1,2,0,4,1,0,27.03168,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2013-08-20|其他,2013-08-20,2013-08-20,1,1,8,1,8,0,4,1,0,67.0862504,255,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2021-10-27|业绩信号,2021-10-27,2021-10-27,1,1,2,1,2,2,4,1,0,75.21816875,79,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2016-06-17|资本动作,2016-06-17,2016-06-17,1,1,1,1,1,1,4,1,0,141.11658817,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2023-01-19|风险事件,2023-01-19,2023-01-19,1,1,3,1,3,9,5,1,0,55.6090328,525,53,1,7,4,1,5,1,0,0,0,0,3,1,5,1,4,1,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
300638|2017-05-03|其他,2017-05-03,2017-05-03,1,1,1,1,1,0,4,1,0,35.136,65,12,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
301608|2025-10-29|管理层/投关信号,2025-10-29,2025-10-29,1,1,4,1,4,4,4,4,0,86.462684,327,49,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
603236|2023-01-31|业绩信号,2023-01-31,2023-01-31,1,1,5,1,5,4,5,1,0,218.63336372000003,505,59,3,8,0,0,9,1,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300098|2018-06-23|其他,2018-06-23,2018-06-23,1,1,7,1,7,0,4,1,0,125.56846716,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2024-07-31|管理层/投关信号,2024-07-31,2024-07-31,1,1,1,1,1,2,4,1,0,91.50641147,70,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
002313|2023-10-31|风险事件,2023-10-31,2023-10-31,1,1,1,1,1,1,4,1,0,27.63072,78,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
002313|2017-03-21|资本动作,2017-03-21,2017-03-21,1,1,1,1,1,2,4,1,0,70.7304,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2017-12-28|管理层/投关信号,2017-12-28,2017-12-28,1,1,1,1,1,2,4,1,0,92.04,88,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300098|2013-07-08|其他,2013-07-08,2013-07-08,1,1,9,1,9,0,4,1,0,23.9226,161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2018-05-25|产品/技术创新,2018-05-25,2018-05-25,1,1,1,1,1,2,4,1,0,38.296,60,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2019-07-26|其他,2019-07-26,2019-07-26,1,1,1,1,1,0,4,1,0,109.950022,55,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
301608|2025-08-28|业绩信号,2025-08-28,2025-08-28,1,1,2,1,2,2,4,1,0,79.227797,64,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2022-06-02|资本动作,2022-06-02,2022-06-02,1,1,1,1,1,1,4,1,0,72.78979708,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
688159|2021-03-25|资本动作,2021-03-25,2021-03-25,1,1,6,1,6,2,4,1,0,21.46216978,263,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002970|2026-04-28|业绩信号,2026-04-28,2026-04-28,1,1,1,1,1,2,4,1,0,125.72623416,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2026-04-28|管理层/投关信号,2026-04-28,2026-04-28,1,1,1,1,1,2,4,1,0,125.72623416,70,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
002313|2020-10-15|业绩信号,2020-10-15,2020-10-15,1,1,2,1,2,6,5,1,0,58.89312,183,22,0,2,0,0,3,1,0,0,0,0,5,1,3,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300098|2017-05-04|其他,2017-05-04,2017-05-04,1,1,4,1,4,0,4,1,0,124.67269024,124,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2013-04-18|其他,2013-04-18,2013-04-18,1,1,19,1,19,0,4,1,0,16.201224,220,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2024-11-05|资本动作,2024-11-05,2024-11-05,1,1,5,1,5,4,4,1,0,67.75431723,198,18,0,2,0,0,1,1,10,1,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300638|2019-04-16|产品/技术创新,2019-04-16,2019-04-16,1,1,1,1,1,2,4,1,0,73.90080827999999,64,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2021-07-28|资本动作,2021-07-28,2021-07-28,1,1,6,1,6,2,4,1,0,77.025006,310,18,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2017-03-24|其他,2017-03-24,2017-03-24,1,1,2,1,2,0,4,1,0,132.5184716,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2020-04-28|政策/行业,2020-04-28,2020-04-28,1,1,1,1,1,1,4,1,0,99.30545774,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
300098|2020-04-28|管理层/投关信号,2020-04-28,2020-04-28,1,1,1,1,1,1,4,1,0,99.30545774,72,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
603236|2022-02-07|资本动作,2022-02-07,2022-02-07,1,1,1,1,1,3,3,1,0,273.00641498,100,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
002313|2025-11-26|其他,2025-11-26,2025-11-26,1,1,22,1,22,0,4,1,0,41.07168,204,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2023-03-28|业绩信号,2023-03-28,2023-03-28,1,1,1,1,1,1,4,1,0,25.90848,90,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2023-03-28|风险事件,2023-03-28,2023-03-28,1,1,1,1,1,1,4,1,0,25.90848,86,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
603236|2020-04-16|政策/行业,2020-04-16,2020-04-16,1,1,1,1,1,1,3,1,0,146.47815,79,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
300638|2022-04-26|风险事件,2022-04-26,2022-04-26,1,1,4,1,4,2,4,1,0,111.59672301,375,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
300638|2019-12-30|资本动作,2019-12-30,2019-12-30,1,1,1,1,1,1,4,1,0,84.11830927,76,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2013-05-03|其他,2013-05-03,2013-05-03,1,1,2,1,2,0,4,1,0,58.742165,87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2021-11-03|其他,2021-11-03,2021-11-03,1,1,3,1,3,0,4,1,0,76.4624201,260,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2013-05-31|其他,2013-05-31,2013-05-31,1,1,2,1,2,0,4,1,0,23.74164,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2019-02-01|资本动作,2019-02-01,2019-02-01,1,1,1,1,1,1,4,1,0,31.6302246,82,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300590|2018-08-17|业绩信号,2018-08-17,2018-08-17,1,1,3,1,3,2,4,1,0,33.6,92,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2024-06-24|资本动作,2024-06-24,2024-06-24,1,1,1,1,1,1,4,1,0,89.14823070999999,68,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2017-12-01|管理层/投关信号,2017-12-01,2017-12-01,1,1,1,1,1,2,4,1,0,83.3664,88,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300098|2021-01-30|业绩信号,2021-01-30,2021-01-30,1,1,1,1,1,1,4,1,0,57.14914451,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
301608|2025-03-06|管理层/投关信号,2025-03-06,2025-03-06,1,1,1,1,1,2,4,1,0,84.549399,74,12,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
688159|2025-05-10|其他,2025-05-10,2025-05-10,1,1,1,1,1,0,4,1,0,50.30258987,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2021-12-04|资本动作,2021-12-04,2021-12-04,1,1,1,1,1,1,4,1,0,25.19352523,74,2,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2026-04-29|业绩信号,2026-04-29,2026-04-29,1,1,2,1,2,2,4,1,0,88.27933957,87,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2025-04-10|业绩信号,2025-04-10,2025-04-10,1,1,2,1,2,10,5,1,0,164.50416707,334,33,1,6,0,0,3,1,0,0,0,0,7,1,3,1,3,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300098|2019-09-24|其他,2019-09-24,2019-09-24,1,1,13,1,13,0,4,1,0,142.52008855,210,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2022-07-12|资本动作,2022-07-12,2022-07-12,1,1,1,1,1,1,4,1,0,50.343296,62,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
688159|2021-12-07|管理层/投关信号,2021-12-07,2021-12-07,1,1,1,1,1,1,4,1,0,23.98335589,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300098|2012-03-13|产品/技术创新,2012-03-13,2012-03-13,1,1,1,1,1,1,4,1,0,19.491264,60,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2020-04-10|业绩信号,2020-04-10,2020-04-10,1,1,1,1,1,5,5,1,0,69.069273,258,21,1,5,1,1,5,1,0,0,0,0,3,1,4,1,3,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
301608|2025-02-10|管理层/投关信号,2025-02-10,2025-02-10,1,1,1,1,1,2,4,1,0,67.071763,76,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
603236|2020-10-17|其他,2020-10-17,2020-10-17,1,1,1,1,1,0,4,1,0,204.0581088,63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2011-05-11|其他,2011-05-11,2011-05-11,1,1,1,1,1,0,4,1,0,19.54872,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2024-09-30|资本动作,2024-09-30,2024-09-30,1,1,3,1,3,1,4,1,0,96.63689646,213,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2013-06-03|管理层/投关信号,2013-06-03,2013-06-03,1,1,1,1,1,2,4,1,0,58.987435,86,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300638|2020-09-08|资本动作,2020-09-08,2020-09-08,1,1,1,1,1,1,5,1,0,156.38438829999998,60,14,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300098|2019-06-25|资本动作,2019-06-25,2019-06-25,1,1,2,1,2,2,4,1,0,141.68881432,79,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002881|2021-08-05|资本动作,2021-08-05,2021-08-05,1,1,2,1,2,1,5,1,0,54.7527213,100,14,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300638|2021-06-05|其他,2021-06-05,2021-06-05,1,1,11,1,11,0,4,1,0,155.24204187,215,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300590|2018-05-08|产品/技术创新,2018-05-08,2018-05-08,1,1,1,1,1,2,4,1,0,41.664,68,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002313|2021-06-08|其他,2021-06-08,2021-06-08,1,1,2,1,2,0,4,1,0,46.53792,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2024-05-21|其他,2024-05-21,2024-05-21,1,1,6,1,6,0,4,1,0,58.38948444,193,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2019-07-02|资本动作,2019-07-02,2019-07-02,1,1,1,1,1,1,4,1,0,149.04637972999998,58,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300098|2013-02-28|业绩信号,2013-02-28,2013-02-28,1,1,2,1,2,2,5,1,0,16.0056,113,48,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300098|2019-07-31|其他,2019-07-31,2019-07-31,1,1,4,1,4,0,4,1,0,127.88002995,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2023-09-26|管理层/投关信号,2023-09-26,2023-09-26,1,1,1,1,1,2,4,1,0,63.776609490000006,76,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300590|2018-08-17|其他,2018-08-17,2018-08-17,1,1,6,1,6,0,4,1,0,33.6,206,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
688159|2024-01-30|风险事件,2024-01-30,2024-01-30,1,1,1,1,1,10,5,1,0,35.46985558,432,6,0,4,2,1,11,1,0,0,0,0,6,1,3,1,4,1,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
300098|2015-01-16|资本动作,2015-01-16,2015-01-16,1,1,1,1,1,1,4,1,0,45.46887156,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300590|2022-06-29|资本动作,2022-06-29,2022-06-29,1,1,1,1,1,1,4,1,0,58.46918381,62,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300638|2017-10-16|资本动作,2017-10-16,2017-10-16,1,1,1,1,1,2,4,1,0,38.664,90,6,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002881|2019-04-26|业绩信号,2019-04-26,2019-04-26,1,1,4,1,4,2,4,1,0,37.500905200000005,99,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2025-03-01|资本动作,2025-03-01,2025-03-01,1,1,3,1,3,1,5,1,0,148.44164555,192,20,0,2,0,0,0,0,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
002881|2021-11-26|政策/行业,2021-11-26,2021-11-26,1,1,1,1,1,1,3,1,0,98.0030592,121,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
603236|2021-10-15|资本动作,2021-10-15,2021-10-15,1,1,1,1,1,2,4,1,0,230.15109489,72,0,0,0,0,0,3,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2019-02-28|业绩信号,2019-02-28,2019-02-28,1,1,2,1,2,2,5,1,0,77.844,107,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
002881|2021-09-23|管理层/投关信号,2021-09-23,2021-09-23,1,1,1,1,1,2,4,1,0,48.096543,76,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
603236|2021-09-18|其他,2021-09-18,2021-09-18,1,1,4,1,4,0,4,1,0,218.056242,131,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
002881|2024-06-01|资本动作,2024-06-01,2024-06-01,1,1,8,1,8,2,4,1,0,56.63234396000001,328,28,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002881|2022-05-21|管理层/投关信号,2022-05-21,2022-05-21,1,1,1,1,1,2,4,1,0,72.4215296,76,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300098|2013-07-26|业绩信号,2013-07-26,2013-07-26,1,1,4,1,4,2,5,1,0,27.731814,112,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300098|2023-10-30|业绩信号,2023-10-30,2023-10-30,1,1,1,1,1,2,4,1,0,76.80997656000001,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
002970|2023-04-19|资本动作,2023-04-19,2023-04-19,1,1,1,1,1,2,4,1,0,46.70892,132,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300638|2019-10-15|业绩信号,2019-10-15,2019-10-15,1,1,2,1,2,4,5,1,0,80.94186594,182,35,2,3,0,0,3,1,0,0,0,0,2,1,0,0,3,1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
002881|2019-07-18|其他,2019-07-18,2019-07-18,1,1,1,1,1,0,4,1,0,39.7495088,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2019-08-30|资本动作,2019-08-30,2019-08-30,1,1,6,1,6,2,4,1,0,123.11760123999998,227,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
300590|2017-06-09|其他,2017-06-09,2017-06-09,1,1,1,1,1,0,4,1,0,47.008,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300098|2018-05-04|管理层/投关信号,2018-05-04,2018-05-04,1,1,1,1,1,2,4,1,0,175.41685506,74,12,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
002881|2019-08-19|其他,2019-08-19,2019-08-19,1,1,1,1,1,0,4,1,0,72.2273237,45,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
603236|2025-01-24|管理层/投关信号,2025-01-24,2025-01-24,1,1,1,1,1,2,4,1,0,211.68104209,70,10,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
002970|2020-07-18|业绩信号,2020-07-18,2020-07-18,1,1,2,1,2,2,5,1,0,112.37184,111,46,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300638|2025-04-03|其他,2025-04-03,2025-04-03,1,1,5,1,5,0,4,1,0,244.02658919,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
300638|2018-04-09|业绩信号,2018-04-09,2018-04-09,1,1,2,1,2,4,5,1,0,32.576,182,24,0,5,0,0,2,1,0,0,0,0,3,1,0,0,3,1,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300098|2017-09-20|资本动作,2017-09-20,2017-09-20,1,1,1,1,1,1,4,1,0,153.75060925,70,2,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
002313|2017-10-28|资本动作,2017-10-28,2017-10-28,1,1,1,1,1,5,5,1,0,84.6144,332,36,1,2,0,0,5,1,0,0,0,0,3,1,0,0,3,1,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
